community,building_type,_date,average_price
Cliffcrest,Att/Row/Twnhouse,2017Q1,764166.69
Cliffcrest,Att/Row/Twnhouse,2017Q2,764166.69
Cliffcrest,Att/Row/Twnhouse,2017Q3,788333.31
Cliffcrest,Att/Row/Twnhouse,2017Q4,788333.31
Cliffcrest,Att/Row/Twnhouse,2018Q1,709750.0
Cliffcrest,Att/Row/Twnhouse,2018Q2,651983.31
Cliffcrest,Att/Row/Twnhouse,2018Q3,651983.31
Cliffcrest,Att/Row/Twnhouse,2018Q4,651983.31
Cliffcrest,Detached,2001Q1,262388.72
Cliffcrest,Detached,2001Q2,288350.0
Cliffcrest,Detached,2001Q3,288303.44
Cliffcrest,Detached,2001Q4,389429.41
Cliffcrest,Detached,2002Q1,314872.72
Cliffcrest,Detached,2002Q2,329070.47
Cliffcrest,Detached,2002Q3,276392.84
Cliffcrest,Detached,2002Q4,304826.81
Cliffcrest,Detached,2003Q1,312933.34
Cliffcrest,Detached,2003Q2,349554.34
Cliffcrest,Detached,2003Q3,288365.78
Cliffcrest,Detached,2003Q4,334327.63
Cliffcrest,Detached,2004Q1,366034.22
Cliffcrest,Detached,2004Q2,383460.13
Cliffcrest,Detached,2004Q3,321310.59
Cliffcrest,Detached,2004Q4,339065.38
Cliffcrest,Detached,2005Q1,399383.34
Cliffcrest,Detached,2005Q2,334965.25
Cliffcrest,Detached,2005Q3,293992.31
Cliffcrest,Detached,2005Q4,387873.53
Cliffcrest,Detached,2006Q1,491672.0
Cliffcrest,Detached,2006Q2,371617.5
Cliffcrest,Detached,2006Q3,426250.0
Cliffcrest,Detached,2006Q4,437700.0
Cliffcrest,Detached,2007Q1,450652.94
Cliffcrest,Detached,2007Q2,442912.06
Cliffcrest,Detached,2007Q3,424994.28
Cliffcrest,Detached,2007Q4,452661.53
Cliffcrest,Detached,2008Q1,430978.34
Cliffcrest,Detached,2008Q2,445516.28
Cliffcrest,Detached,2008Q3,405496.97
Cliffcrest,Detached,2008Q4,384136.38
Cliffcrest,Detached,2009Q1,384754.78
Cliffcrest,Detached,2009Q2,410214.0
Cliffcrest,Detached,2009Q3,433952.28
Cliffcrest,Detached,2009Q4,481561.59
Cliffcrest,Detached,2010Q1,481561.59
Cliffcrest,Detached,2010Q2,501694.28
Cliffcrest,Detached,2010Q3,496800.0
Cliffcrest,Detached,2010Q4,496800.0
Cliffcrest,Detached,2011Q1,541831.25
Cliffcrest,Detached,2011Q2,541831.25
Cliffcrest,Detached,2011Q3,513356.53
Cliffcrest,Detached,2011Q4,525085.69
Cliffcrest,Detached,2012Q1,582131.81
Cliffcrest,Detached,2012Q2,512696.72
Cliffcrest,Detached,2012Q3,635841.94
Cliffcrest,Detached,2012Q4,588814.31
Cliffcrest,Detached,2013Q1,580634.56
Cliffcrest,Detached,2013Q2,555860.5
Cliffcrest,Detached,2013Q3,548479.5
Cliffcrest,Detached,2013Q4,660948.31
Cliffcrest,Detached,2014Q1,702104.38
Cliffcrest,Detached,2014Q2,702104.38
Cliffcrest,Detached,2014Q3,600892.5
Cliffcrest,Detached,2014Q4,685753.5
Cliffcrest,Detached,2015Q1,819958.75
Cliffcrest,Detached,2015Q2,809898.25
Cliffcrest,Detached,2015Q3,740861.06
Cliffcrest,Detached,2015Q4,738984.69
Cliffcrest,Detached,2016Q1,781204.31
Cliffcrest,Detached,2016Q2,900126.94
Cliffcrest,Detached,2016Q3,857081.5
Cliffcrest,Detached,2016Q4,1082925.0
Cliffcrest,Detached,2017Q1,1046244.13
Cliffcrest,Detached,2017Q2,1088450.0
Cliffcrest,Detached,2017Q3,862823.5
Cliffcrest,Detached,2017Q4,1054874.13
Cliffcrest,Detached,2018Q1,1028448.25
Cliffcrest,Detached,2018Q2,1020627.69
Cliffcrest,Detached,2018Q3,977618.88
Cliffcrest,Detached,2018Q4,950894.88
Corso Italia-Davenport,Detached,2001Q1,247750.0
Corso Italia-Davenport,Detached,2001Q2,257857.14
Corso Italia-Davenport,Detached,2001Q3,233628.58
Corso Italia-Davenport,Detached,2001Q4,205142.86
Corso Italia-Davenport,Detached,2002Q1,268884.63
Corso Italia-Davenport,Detached,2002Q2,302101.53
Corso Italia-Davenport,Detached,2002Q3,266353.34
Corso Italia-Davenport,Detached,2002Q4,300780.63
Corso Italia-Davenport,Detached,2003Q1,328354.53
Corso Italia-Davenport,Detached,2003Q2,307800.0
Corso Italia-Davenport,Detached,2003Q3,252200.0
Corso Italia-Davenport,Detached,2003Q4,312280.0
Corso Italia-Davenport,Detached,2004Q1,300636.38
Corso Italia-Davenport,Detached,2004Q2,364781.25
Corso Italia-Davenport,Detached,2004Q3,281350.0
Corso Italia-Davenport,Detached,2004Q4,375916.66
Corso Italia-Davenport,Detached,2005Q1,298555.56
Corso Italia-Davenport,Detached,2005Q2,351104.72
Corso Italia-Davenport,Detached,2005Q3,369655.56
Corso Italia-Davenport,Detached,2005Q4,305559.09
Corso Italia-Davenport,Detached,2006Q1,338823.53
Corso Italia-Davenport,Detached,2006Q2,450937.5
Corso Italia-Davenport,Detached,2006Q3,377916.66
Corso Italia-Davenport,Detached,2006Q4,314603.16
Corso Italia-Davenport,Detached,2007Q1,422307.16
Corso Italia-Davenport,Detached,2007Q2,400888.41
Corso Italia-Davenport,Detached,2007Q3,300821.44
Corso Italia-Davenport,Detached,2007Q4,452615.38
Corso Italia-Davenport,Detached,2008Q1,374343.34
Corso Italia-Davenport,Detached,2008Q2,459296.47
Corso Italia-Davenport,Detached,2008Q3,423200.0
Corso Italia-Davenport,Detached,2008Q4,377501.88
Corso Italia-Davenport,Detached,2009Q1,425653.84
Corso Italia-Davenport,Detached,2009Q2,464000.0
Corso Italia-Davenport,Detached,2009Q3,545993.0
Corso Italia-Davenport,Detached,2009Q4,529437.56
Corso Italia-Davenport,Detached,2010Q1,529437.56
Corso Italia-Davenport,Detached,2010Q2,552357.13
Corso Italia-Davenport,Detached,2010Q3,471825.0
Corso Italia-Davenport,Detached,2010Q4,471825.0
Corso Italia-Davenport,Detached,2011Q1,436841.66
Corso Italia-Davenport,Detached,2011Q2,436841.66
Corso Italia-Davenport,Detached,2011Q3,645536.38
Corso Italia-Davenport,Detached,2011Q4,533137.5
Corso Italia-Davenport,Detached,2012Q1,522953.84
Corso Italia-Davenport,Detached,2012Q2,547809.5
Corso Italia-Davenport,Detached,2012Q3,446211.13
Corso Italia-Davenport,Detached,2012Q4,473846.16
Corso Italia-Davenport,Detached,2013Q1,546500.0
Corso Italia-Davenport,Detached,2013Q2,589966.69
Corso Italia-Davenport,Detached,2013Q3,634423.06
Corso Italia-Davenport,Detached,2013Q4,589330.75
Corso Italia-Davenport,Detached,2014Q1,607084.63
Corso Italia-Davenport,Detached,2014Q2,607084.63
Corso Italia-Davenport,Detached,2014Q3,706986.69
Corso Italia-Davenport,Detached,2014Q4,607090.94
Corso Italia-Davenport,Detached,2015Q1,744560.0
Corso Italia-Davenport,Detached,2015Q2,751183.31
Corso Italia-Davenport,Detached,2015Q3,669614.31
Corso Italia-Davenport,Detached,2015Q4,636610.0
Corso Italia-Davenport,Detached,2016Q1,819185.31
Corso Italia-Davenport,Detached,2016Q2,878400.0
Corso Italia-Davenport,Detached,2016Q3,812507.19
Corso Italia-Davenport,Detached,2016Q4,847102.94
Corso Italia-Davenport,Detached,2017Q1,979555.56
Corso Italia-Davenport,Detached,2017Q2,1076392.88
Corso Italia-Davenport,Detached,2017Q3,1023300.0
Corso Italia-Davenport,Detached,2017Q4,971714.31
Corso Italia-Davenport,Detached,2018Q1,781000.0
Corso Italia-Davenport,Detached,2018Q2,939250.0
Corso Italia-Davenport,Detached,2018Q3,932756.69
Corso Italia-Davenport,Detached,2018Q4,1044150.0
Corso Italia-Davenport,Semi-Detached,2001Q1,228196.27
Corso Italia-Davenport,Semi-Detached,2001Q2,229886.75
Corso Italia-Davenport,Semi-Detached,2001Q3,206750.0
Corso Italia-Davenport,Semi-Detached,2001Q4,224041.67
Corso Italia-Davenport,Semi-Detached,2002Q1,228706.52
Corso Italia-Davenport,Semi-Detached,2002Q2,230783.33
Corso Italia-Davenport,Semi-Detached,2002Q3,215090.91
Corso Italia-Davenport,Semi-Detached,2002Q4,238634.55
Corso Italia-Davenport,Semi-Detached,2003Q1,248858.83
Corso Italia-Davenport,Semi-Detached,2003Q2,253885.72
Corso Italia-Davenport,Semi-Detached,2003Q3,250764.7
Corso Italia-Davenport,Semi-Detached,2003Q4,268909.09
Corso Italia-Davenport,Semi-Detached,2004Q1,241991.67
Corso Italia-Davenport,Semi-Detached,2004Q2,288473.69
Corso Italia-Davenport,Semi-Detached,2004Q3,267250.0
Corso Italia-Davenport,Semi-Detached,2004Q4,262562.5
Corso Italia-Davenport,Semi-Detached,2005Q1,253812.5
Corso Italia-Davenport,Semi-Detached,2005Q2,280210.47
Corso Italia-Davenport,Semi-Detached,2005Q3,303704.53
Corso Italia-Davenport,Semi-Detached,2005Q4,285513.88
Corso Italia-Davenport,Semi-Detached,2006Q1,313212.5
Corso Italia-Davenport,Semi-Detached,2006Q2,283037.5
Corso Italia-Davenport,Semi-Detached,2006Q3,308494.44
Corso Italia-Davenport,Semi-Detached,2006Q4,287100.0
Corso Italia-Davenport,Semi-Detached,2007Q1,320852.94
Corso Italia-Davenport,Semi-Detached,2007Q2,320514.81
Corso Italia-Davenport,Semi-Detached,2007Q3,311093.75
Corso Italia-Davenport,Semi-Detached,2007Q4,331725.0
Corso Italia-Davenport,Semi-Detached,2008Q1,342385.72
Corso Italia-Davenport,Semi-Detached,2008Q2,361561.13
Corso Italia-Davenport,Semi-Detached,2008Q3,351724.56
Corso Italia-Davenport,Semi-Detached,2008Q4,368971.44
Corso Italia-Davenport,Semi-Detached,2009Q1,362600.0
Corso Italia-Davenport,Semi-Detached,2009Q2,367611.13
Corso Italia-Davenport,Semi-Detached,2009Q3,355163.47
Corso Italia-Davenport,Semi-Detached,2009Q4,429124.94
Corso Italia-Davenport,Semi-Detached,2010Q1,429124.94
Corso Italia-Davenport,Semi-Detached,2010Q2,398223.06
Corso Italia-Davenport,Semi-Detached,2010Q3,376583.34
Corso Italia-Davenport,Semi-Detached,2010Q4,376583.34
Corso Italia-Davenport,Semi-Detached,2011Q1,425964.28
Corso Italia-Davenport,Semi-Detached,2011Q2,425964.28
Corso Italia-Davenport,Semi-Detached,2011Q3,437704.75
Corso Italia-Davenport,Semi-Detached,2011Q4,423616.66
Corso Italia-Davenport,Semi-Detached,2012Q1,462900.0
Corso Italia-Davenport,Semi-Detached,2012Q2,463201.13
Corso Italia-Davenport,Semi-Detached,2012Q3,454907.69
Corso Italia-Davenport,Semi-Detached,2012Q4,454220.0
Corso Italia-Davenport,Semi-Detached,2013Q1,507346.16
Corso Italia-Davenport,Semi-Detached,2013Q2,512736.38
Corso Italia-Davenport,Semi-Detached,2013Q3,527575.94
Corso Italia-Davenport,Semi-Detached,2013Q4,543128.56
Corso Italia-Davenport,Semi-Detached,2014Q1,559880.0
Corso Italia-Davenport,Semi-Detached,2014Q2,633100.0
Corso Italia-Davenport,Semi-Detached,2014Q3,587795.38
Corso Italia-Davenport,Semi-Detached,2014Q4,587795.38
Corso Italia-Davenport,Semi-Detached,2015Q1,623600.0
Corso Italia-Davenport,Semi-Detached,2015Q2,645672.13
Corso Italia-Davenport,Semi-Detached,2015Q3,622888.88
Corso Italia-Davenport,Semi-Detached,2015Q4,656236.81
Corso Italia-Davenport,Semi-Detached,2016Q1,623841.69
Corso Italia-Davenport,Semi-Detached,2016Q2,739079.19
Corso Italia-Davenport,Semi-Detached,2016Q3,654253.88
Corso Italia-Davenport,Semi-Detached,2016Q4,757214.31
Corso Italia-Davenport,Semi-Detached,2017Q1,841800.31
Corso Italia-Davenport,Semi-Detached,2017Q2,852994.75
Corso Italia-Davenport,Semi-Detached,2017Q3,761207.13
Corso Italia-Davenport,Semi-Detached,2017Q4,882571.44
Corso Italia-Davenport,Semi-Detached,2018Q1,893800.0
Corso Italia-Davenport,Semi-Detached,2018Q2,837444.44
Corso Italia-Davenport,Semi-Detached,2018Q3,768433.31
Corso Italia-Davenport,Semi-Detached,2018Q4,862470.0
Crescent Town,Condo Apt,2001Q1,107776.92
Crescent Town,Condo Apt,2001Q2,110900.0
Crescent Town,Condo Apt,2001Q3,112194.29
Crescent Town,Condo Apt,2001Q4,115512.5
Crescent Town,Condo Apt,2002Q1,120008.34
Crescent Town,Condo Apt,2002Q2,130203.7
Crescent Town,Condo Apt,2002Q3,122055.55
Crescent Town,Condo Apt,2002Q4,121778.26
Crescent Town,Condo Apt,2003Q1,134954.55
Crescent Town,Condo Apt,2003Q2,129972.22
Crescent Town,Condo Apt,2003Q3,143850.0
Crescent Town,Condo Apt,2003Q4,131202.5
Crescent Town,Condo Apt,2004Q1,138636.0
Crescent Town,Condo Apt,2004Q2,131110.53
Crescent Town,Condo Apt,2004Q3,130889.13
Crescent Town,Condo Apt,2004Q4,122906.25
Crescent Town,Condo Apt,2005Q1,129934.78
Crescent Town,Condo Apt,2005Q2,130159.09
Crescent Town,Condo Apt,2005Q3,125012.96
Crescent Town,Condo Apt,2005Q4,123557.14
Crescent Town,Condo Apt,2006Q1,123994.12
Crescent Town,Condo Apt,2006Q2,123830.55
Crescent Town,Condo Apt,2006Q3,122131.25
Crescent Town,Condo Apt,2006Q4,127673.34
Crescent Town,Condo Apt,2007Q1,122718.75
Crescent Town,Condo Apt,2007Q2,130271.05
Crescent Town,Condo Apt,2007Q3,120244.45
Crescent Town,Condo Apt,2007Q4,115568.75
Crescent Town,Condo Apt,2008Q1,122010.0
Crescent Town,Condo Apt,2008Q2,121636.37
Crescent Town,Condo Apt,2008Q3,121794.73
Crescent Town,Condo Apt,2008Q4,121805.38
Crescent Town,Condo Apt,2009Q1,112941.18
Crescent Town,Condo Apt,2009Q2,126950.0
Crescent Town,Condo Apt,2009Q3,118436.84
Crescent Town,Condo Apt,2009Q4,133093.23
Crescent Town,Condo Apt,2010Q1,133093.23
Crescent Town,Condo Apt,2010Q2,141959.09
Crescent Town,Condo Apt,2010Q3,138625.0
Crescent Town,Condo Apt,2010Q4,138625.0
Crescent Town,Condo Apt,2011Q1,138400.0
Crescent Town,Condo Apt,2011Q2,138400.0
Crescent Town,Condo Apt,2011Q3,136342.11
Crescent Town,Condo Apt,2011Q4,132361.11
Crescent Town,Condo Apt,2012Q1,143126.09
Crescent Town,Condo Apt,2012Q2,149435.3
Crescent Town,Condo Apt,2012Q3,126073.34
Crescent Town,Condo Apt,2012Q4,140765.0
Crescent Town,Condo Apt,2013Q1,140753.33
Crescent Town,Condo Apt,2013Q2,146403.45
Crescent Town,Condo Apt,2013Q3,145477.27
Crescent Town,Condo Apt,2013Q4,138633.33
Crescent Town,Condo Apt,2014Q1,155954.55
Crescent Town,Condo Apt,2014Q2,155954.55
Crescent Town,Condo Apt,2014Q3,155829.47
Crescent Town,Condo Apt,2014Q4,156204.77
Crescent Town,Condo Apt,2015Q1,176158.0
Crescent Town,Condo Apt,2015Q2,189687.5
Crescent Town,Condo Apt,2015Q3,207133.33
Crescent Town,Condo Apt,2015Q4,202429.63
Crescent Town,Condo Apt,2016Q1,210020.0
Crescent Town,Condo Apt,2016Q2,218866.67
Crescent Town,Condo Apt,2016Q3,215702.56
Crescent Town,Condo Apt,2016Q4,237353.84
Crescent Town,Condo Apt,2017Q1,246455.56
Crescent Town,Condo Apt,2017Q2,284971.44
Crescent Town,Condo Apt,2017Q3,261926.67
Crescent Town,Condo Apt,2017Q4,288704.53
Crescent Town,Condo Apt,2018Q1,292900.13
Crescent Town,Condo Apt,2018Q2,332386.38
Crescent Town,Condo Apt,2018Q3,338594.75
Crescent Town,Condo Apt,2018Q4,328105.0
Crescent Town,Detached,2001Q1,203788.89
Crescent Town,Detached,2001Q2,185857.14
Crescent Town,Detached,2001Q3,189638.47
Crescent Town,Detached,2001Q4,189638.47
Crescent Town,Detached,2002Q1,218944.44
Crescent Town,Detached,2002Q2,229290.91
Crescent Town,Detached,2002Q3,230546.67
Crescent Town,Detached,2002Q4,224200.0
Crescent Town,Detached,2003Q1,226550.0
Crescent Town,Detached,2003Q2,224685.72
Crescent Town,Detached,2003Q3,229623.08
Crescent Town,Detached,2003Q4,219000.0
Crescent Town,Detached,2004Q1,249423.08
Crescent Town,Detached,2004Q2,241866.67
Crescent Town,Detached,2004Q3,277445.47
Crescent Town,Detached,2004Q4,232550.0
Crescent Town,Detached,2005Q1,274584.69
Crescent Town,Detached,2005Q2,246168.75
Crescent Town,Detached,2005Q3,267407.69
Crescent Town,Detached,2005Q4,264958.34
Crescent Town,Detached,2006Q1,274330.56
Crescent Town,Detached,2006Q2,285355.56
Crescent Town,Detached,2006Q3,292686.72
Crescent Town,Detached,2006Q4,296142.84
Crescent Town,Detached,2007Q1,302875.0
Crescent Town,Detached,2007Q2,304500.0
Crescent Town,Detached,2007Q3,334000.0
Crescent Town,Detached,2007Q4,358220.25
Crescent Town,Detached,2008Q1,328925.0
Crescent Town,Detached,2008Q2,325746.66
Crescent Town,Detached,2008Q3,335544.44
Crescent Town,Detached,2008Q4,339130.0
Crescent Town,Detached,2009Q1,238880.0
Crescent Town,Detached,2009Q2,298609.38
Crescent Town,Detached,2009Q3,337625.0
Crescent Town,Detached,2009Q4,416627.34
Crescent Town,Detached,2010Q1,416627.34
Crescent Town,Detached,2010Q2,354109.53
Crescent Town,Detached,2010Q3,432250.0
Crescent Town,Detached,2010Q4,432250.0
Crescent Town,Detached,2011Q1,405225.0
Crescent Town,Detached,2011Q2,405225.0
Crescent Town,Detached,2011Q3,434800.0
Crescent Town,Detached,2011Q4,378260.0
Crescent Town,Detached,2012Q1,384142.84
Crescent Town,Detached,2012Q2,431626.84
Crescent Town,Detached,2012Q3,449572.63
Crescent Town,Detached,2012Q4,448300.0
Crescent Town,Detached,2013Q1,451600.0
Crescent Town,Detached,2013Q2,495376.94
Crescent Town,Detached,2013Q3,501300.0
Crescent Town,Detached,2013Q4,468150.0
Crescent Town,Detached,2014Q1,559628.56
Crescent Town,Detached,2014Q2,559628.56
Crescent Town,Detached,2014Q3,506589.16
Crescent Town,Detached,2014Q4,501645.47
Crescent Town,Detached,2015Q1,563983.31
Crescent Town,Detached,2015Q2,576766.69
Crescent Town,Detached,2015Q3,600500.0
Crescent Town,Detached,2015Q4,537500.0
Crescent Town,Detached,2016Q1,665625.0
Crescent Town,Detached,2016Q2,636714.31
Crescent Town,Detached,2016Q3,830000.0
Crescent Town,Detached,2016Q4,752583.31
Crescent Town,Detached,2017Q1,752583.31
Crescent Town,Detached,2017Q2,835591.69
Crescent Town,Detached,2017Q3,829990.0
Crescent Town,Detached,2017Q4,706000.0
Crescent Town,Detached,2018Q1,827900.0
Crescent Town,Detached,2018Q2,830129.0
Crescent Town,Detached,2018Q3,848014.81
Crescent Town,Detached,2018Q4,733125.0
Crescent Town,Semi-Detached,2001Q1,166350.0
Crescent Town,Semi-Detached,2001Q2,188833.33
Crescent Town,Semi-Detached,2001Q3,173475.0
Crescent Town,Semi-Detached,2001Q4,173475.0
Crescent Town,Semi-Detached,2002Q1,193285.72
Crescent Town,Semi-Detached,2002Q2,199175.0
Crescent Town,Semi-Detached,2002Q3,200333.33
Crescent Town,Semi-Detached,2002Q4,192200.0
Crescent Town,Semi-Detached,2003Q1,192200.0
Crescent Town,Semi-Detached,2003Q2,177750.0
Crescent Town,Semi-Detached,2003Q3,198040.0
Crescent Town,Semi-Detached,2003Q4,183500.0
Crescent Town,Semi-Detached,2004Q1,210000.0
Crescent Town,Semi-Detached,2004Q2,221222.22
Crescent Town,Semi-Detached,2004Q3,230000.0
Crescent Town,Semi-Detached,2004Q4,221333.33
Crescent Town,Semi-Detached,2005Q1,221333.33
Crescent Town,Semi-Detached,2005Q2,243750.0
Crescent Town,Semi-Detached,2005Q3,241990.0
Crescent Town,Semi-Detached,2005Q4,241990.0
Crescent Town,Semi-Detached,2006Q1,257780.0
Crescent Town,Semi-Detached,2006Q2,254832.0
Crescent Town,Semi-Detached,2006Q3,234166.67
Crescent Town,Semi-Detached,2006Q4,234166.67
Crescent Town,Semi-Detached,2007Q1,234166.67
Crescent Town,Semi-Detached,2007Q2,265280.0
Crescent Town,Semi-Detached,2007Q3,268200.0
Crescent Town,Semi-Detached,2007Q4,268200.0
Crescent Town,Semi-Detached,2008Q1,298100.0
Crescent Town,Semi-Detached,2008Q2,301800.0
Crescent Town,Semi-Detached,2008Q3,302783.34
Crescent Town,Semi-Detached,2008Q4,257625.0
Crescent Town,Semi-Detached,2009Q1,300250.0
Crescent Town,Semi-Detached,2009Q2,300483.34
Crescent Town,Semi-Detached,2009Q3,323750.0
Crescent Town,Semi-Detached,2009Q4,321566.66
Crescent Town,Semi-Detached,2010Q1,321566.66
Crescent Town,Semi-Detached,2010Q2,353900.0
Crescent Town,Semi-Detached,2010Q3,353900.0
Crescent Town,Semi-Detached,2010Q4,353900.0
Crescent Town,Semi-Detached,2011Q1,300166.66
Crescent Town,Semi-Detached,2011Q2,300166.66
Crescent Town,Semi-Detached,2011Q3,346000.0
Crescent Town,Semi-Detached,2011Q4,346000.0
Crescent Town,Semi-Detached,2012Q1,382625.0
Crescent Town,Semi-Detached,2012Q2,382625.0
Crescent Town,Semi-Detached,2012Q3,382625.0
Crescent Town,Semi-Detached,2012Q4,382625.0
Crescent Town,Semi-Detached,2013Q1,323175.0
Crescent Town,Semi-Detached,2013Q2,384750.0
Crescent Town,Semi-Detached,2013Q3,376475.0
Crescent Town,Semi-Detached,2013Q4,376475.0
Crescent Town,Semi-Detached,2014Q1,376475.0
Crescent Town,Semi-Detached,2014Q2,546633.31
Crescent Town,Semi-Detached,2014Q3,546633.31
Crescent Town,Semi-Detached,2014Q4,546633.31
Crescent Town,Semi-Detached,2015Q1,546633.31
Crescent Town,Semi-Detached,2015Q2,546633.31
Crescent Town,Semi-Detached,2015Q3,546633.31
Crescent Town,Semi-Detached,2015Q4,546633.31
Crescent Town,Semi-Detached,2016Q1,546633.31
Crescent Town,Semi-Detached,2016Q2,560700.0
Crescent Town,Semi-Detached,2016Q3,646761.0
Crescent Town,Semi-Detached,2016Q4,574000.0
Crescent Town,Semi-Detached,2017Q1,574000.0
Crescent Town,Semi-Detached,2017Q2,574000.0
Crescent Town,Semi-Detached,2017Q3,574000.0
Crescent Town,Semi-Detached,2017Q4,678250.0
Crescent Town,Semi-Detached,2018Q1,651250.0
Crescent Town,Semi-Detached,2018Q2,714000.0
Crescent Town,Semi-Detached,2018Q3,714000.0
Crescent Town,Semi-Detached,2018Q4,654166.69
Danforth,Detached,2001Q1,283833.34
Danforth,Detached,2001Q2,337736.38
Danforth,Detached,2001Q3,297385.72
Danforth,Detached,2001Q4,325166.66
Danforth,Detached,2002Q1,299622.22
Danforth,Detached,2002Q2,306375.0
Danforth,Detached,2002Q3,284572.72
Danforth,Detached,2002Q4,284572.72
Danforth,Detached,2003Q1,375218.19
Danforth,Detached,2003Q2,394133.34
Danforth,Detached,2003Q3,383766.66
Danforth,Detached,2003Q4,393322.22
Danforth,Detached,2004Q1,395479.22
Danforth,Detached,2004Q2,410344.44
Danforth,Detached,2004Q3,364437.5
Danforth,Detached,2004Q4,370750.0
Danforth,Detached,2005Q1,448297.5
Danforth,Detached,2005Q2,409221.75
Danforth,Detached,2005Q3,466750.0
Danforth,Detached,2005Q4,420600.0
Danforth,Detached,2006Q1,446416.66
Danforth,Detached,2006Q2,476717.34
Danforth,Detached,2006Q3,383000.0
Danforth,Detached,2006Q4,407615.0
Danforth,Detached,2007Q1,482700.0
Danforth,Detached,2007Q2,538455.56
Danforth,Detached,2007Q3,500285.72
Danforth,Detached,2007Q4,542286.75
Danforth,Detached,2008Q1,483000.0
Danforth,Detached,2008Q2,543700.0
Danforth,Detached,2008Q3,563500.0
Danforth,Detached,2008Q4,564406.69
Danforth,Detached,2009Q1,456916.84
Danforth,Detached,2009Q2,527000.0
Danforth,Detached,2009Q3,516321.63
Danforth,Detached,2009Q4,610115.0
Danforth,Detached,2010Q1,610115.0
Danforth,Detached,2010Q2,574245.44
Danforth,Detached,2010Q3,609083.31
Danforth,Detached,2010Q4,609083.31
Danforth,Detached,2011Q1,568500.0
Danforth,Detached,2011Q2,568500.0
Danforth,Detached,2011Q3,606023.63
Danforth,Detached,2011Q4,484915.59
Danforth,Detached,2012Q1,579996.0
Danforth,Detached,2012Q2,638126.63
Danforth,Detached,2012Q3,721287.5
Danforth,Detached,2012Q4,710550.0
Danforth,Detached,2013Q1,663085.0
Danforth,Detached,2013Q2,769950.69
Danforth,Detached,2013Q3,818976.13
Danforth,Detached,2013Q4,750500.0
Danforth,Detached,2014Q1,706448.0
Danforth,Detached,2014Q2,706448.0
Danforth,Detached,2014Q3,718036.0
Danforth,Detached,2014Q4,776400.0
Danforth,Detached,2015Q1,858277.75
Danforth,Detached,2015Q2,1022766.69
Danforth,Detached,2015Q3,936651.5
Danforth,Detached,2015Q4,1046666.69
Danforth,Detached,2016Q1,864966.69
Danforth,Detached,2016Q2,1026964.38
Danforth,Detached,2016Q3,964812.5
Danforth,Detached,2016Q4,882000.0
Danforth,Detached,2017Q1,1156250.0
Danforth,Detached,2017Q2,1060000.0
Danforth,Detached,2017Q3,1241000.0
Danforth,Detached,2017Q4,1132600.0
Danforth,Detached,2018Q1,1259629.38
Danforth,Detached,2018Q2,1388483.38
Danforth,Detached,2018Q3,1388483.38
Danforth,Detached,2018Q4,933583.31
Danforth,Semi-Detached,2001Q1,247728.84
Danforth,Semi-Detached,2001Q2,253416.0
Danforth,Semi-Detached,2001Q3,249886.95
Danforth,Semi-Detached,2001Q4,245213.64
Danforth,Semi-Detached,2002Q1,269144.66
Danforth,Semi-Detached,2002Q2,281064.28
Danforth,Semi-Detached,2002Q3,254679.58
Danforth,Semi-Detached,2002Q4,277766.72
Danforth,Semi-Detached,2003Q1,282339.34
Danforth,Semi-Detached,2003Q2,292256.66
Danforth,Semi-Detached,2003Q3,296680.0
Danforth,Semi-Detached,2003Q4,278125.06
Danforth,Semi-Detached,2004Q1,315448.88
Danforth,Semi-Detached,2004Q2,324478.38
Danforth,Semi-Detached,2004Q3,322170.91
Danforth,Semi-Detached,2004Q4,321927.78
Danforth,Semi-Detached,2005Q1,347607.16
Danforth,Semi-Detached,2005Q2,344261.16
Danforth,Semi-Detached,2005Q3,347356.53
Danforth,Semi-Detached,2005Q4,366341.47
Danforth,Semi-Detached,2006Q1,384974.63
Danforth,Semi-Detached,2006Q2,392177.66
Danforth,Semi-Detached,2006Q3,379704.91
Danforth,Semi-Detached,2006Q4,372378.78
Danforth,Semi-Detached,2007Q1,415916.66
